index,NOS Title,One_suite,supersuite,hierarchical
cogppro47.pdf,unit 47: rectify process problems within polymer processing and related operations,polymer processing and related operations,engineering,105
cogppro5.pdf,unit 5: contribute to a machine-based processing,polymer processing and related operations,engineering,112
cogppro6.pdf,unit 6: carry out a hand-based processing,polymer processing and related operations,engineering,112
cogppro7.pdf,unit 7: finish production components within,polymer processing and related operations,engineering,112
cogppro8.pdf,unit 8: pack and store production components,polymer processing and related operations,engineering,112
cogppro9.pdf,"unit 9: accept, verify and store materials required",polymer processing and related operations,engineering,113
contribute-to-the-maintenance-of-plant-and-equipment-in-food-and-drink-operations-impem107.pdf,contribute to the maintenance of plant and equipment in food and drink operations,engineering maintenance in food manufacture,engineering,34
control-delivery-of-utility-network-activities-against-operational-plans-and-quality-requirements-eusmunc2.pdf,control delivery of utility network activities against operational plans and quality requirements,multi utility network construction,engineering,122
coscpo03.pdf,contribute to preparations for engineering surveying operations,engineering surveying operations,engineering,84
cosvr785.pdf,install metal decking and edge trims,metal decking and stud welding occupations,engineering,124
cosvr786.pdf,install studs by stud welding,metal decking and stud welding occupations,engineering,124
determine-and-manage-control-and-protection-resources-for-utilities-network-construction--eusmunc5.pdf,determine and manage control and protection resources for utilities network construction ,multi utility network construction,engineering,84
elevate-and-track-camera-dollies-sksg13.pdf,elevate and track camera dollies,grips and crane technicians,engineering,134
eusal01v2.pdf,manage and oversee the quality of work,offshore wind and marine installation and commissioning,engineering,118
eusal02v2.pdf,"oversee the health, safety and welfare of an individual at work ",offshore wind and marine installation and commissioning,engineering,141
euscs01.pdf,working in low risk confined spaces,confined spaces,engineering,80
euscs02.pdf,working in medium risk confined spaces,confined spaces,engineering,80
euscs03.pdf,working in high risk confined spaces,confined spaces,engineering,80
euscs05.pdf,emergency rescue and recovery of casualties from confined spaces,confined spaces,engineering,80
euscs06.pdf,manage work in confined spaces,confined spaces,engineering,80
eusdsg3.1.pdf,"install domestic gas cookers, tumble dryers and leisure appliances",down stream gas,engineering,13
eusdsg3.10.pdf,install gas fired ducted air heaters and appliances,down stream gas,engineering,13
eusdsg3.11.pdf,maintain gas fired ducted air heaters and appliances,down stream gas,engineering,13
eusdsg3.12.pdf,install gas meters and regulators (2.5 to 16.0m3/hr),down stream gas,engineering,13
eusdsg3.13.pdf,install gas meters and regulators (2.5 to 1076m3/hr),down stream gas,engineering,13
eusdsg3.14.pdf,install gas meters and regulators above 1076m3/hr,down stream gas,engineering,13
eusdsg3.15.pdf,respond to reported gas upstream emergencies,down stream gas,engineering,13
eusdsg3.16.pdf,respond to reported gas downstream emergencies,down stream gas,engineering,13
eusdsg3.17.pdf,"strength testing, gas tightness testing and direct purging ",down stream gas,engineering,13
eusdsg3.19.pdf,"apply environmental legislation, working practices and principles (mechanical services)",down stream gas,engineering,14
eusdsg3.2.pdf,"maintain domestic gas cookers, tumble dryers and leisure appliances",down stream gas,engineering,13
eusdsg3.21.pdf,provide relevant people with technical and functional information,down stream gas,engineering,29
eusdsg3.22.pdf,oversee the work environment,down stream gas,engineering,15
eusdsg3.23.pdf,organise the working environment,down stream gas,engineering,15
eusdsg3.24.pdf,prepare to carry out work,down stream gas,engineering,15
eusdsg3.25.pdf,"identify systems, equipment and components",down stream gas,engineering,14
eusdsg3.26.pdf,"install domestic heating systems, equipment and components",down stream gas,engineering,15
eusdsg3.27.pdf,"install plumbing systems, equipment and components",down stream gas,engineering,15
eusdsg3.28.pdf,install weathering systems,down stream gas,engineering,15
eusdsg3.29.pdf,"service and maintain mechanical systems, equipment and components",down stream gas,engineering,34
eusdsg3.3.pdf,install gas water heating and wet central heating ,down stream gas,engineering,13
